person_id,gender,Female,audio_vocab_1,audio_vocab_2,audio_vocab_3,audio_vocab_4,audio_vocab_5,audio_vocab_6,ctest_1,ctest_2,ctest_3,ctest_4,ctest_5,ctest_6,dictation_1,dictation_2,dictation_3,dictation_4,dictation_5,dictation_6,elicited_speech_1,elicited_speech_2,elicited_speech_3,elicited_speech_4,elicited_speech_5,elicited_speech_6,text_vocab_1,text_vocab_2,text_vocab_3,text_vocab_4,text_vocab_5,text_vocab_6,text_vocab_7,elicited_speech_7,dictation_7,audio_vocab_7,ctest_7
1616,MALE,0,0.61173156,-1.662705194,-1.68674975,-1.68674975,0.104645755,-4.59511985,-1.925290864,-1.134979934,2.05412373,-1.791759468,-1.236762627,0.200670695,-16.11809555,-16.11809555,5.091620065,-16.11809555,5.091620065,-5.061170567,1.624305578,0.963596934,1.278547991,0.5246938,1.184982608,0.608884274,2.238059399,-1.862618288,-4.59511985,1.162261454,-4.59511985,-1.623185327,2.31637127,1.164011412,NA,NA,NA
1617,FEMALE,1,-0.661580961,-2.232553319,-0.222130243,1.364739013,-3.300509837,-4.59511985,-0.348306696,-1.791759468,-0.715620036,0.597836999,-0.348306696,-0.287682071,-15.22200738,-16.11809555,0.33074258,-8.925028421,-6.016240398,-6.290120783,0.567961266,1.049739662,-16.11809555,0.91746914,0.854738255,1.374812806,0.667137127,-0.006367062,2.427877964,0.769119693,1.043927185,-1.627406001,0.291985706,0.901129325,NA,NA,NA
1618,MALE,0,1.074473797,1.074473797,1.626949797,1.544829224,1.014477605,-1.347429542,0.06453852,-0.122602323,1.134979934,0.587786666,16.11809555,1.299282986,-16.11809555,-16.11809555,-16.11809555,5.091620065,5.091620065,5.091620065,0.765531534,-0.087198722,0.251137737,0.938960404,1.036760526,1.023838741,0.30512197,1.157452787,2.427877964,2.431618334,0.216683467,2.41845565,1.147315951,NA,NA,NA,NA
1619,MALE,0,0.112267129,1.014477605,1.364739013,3.048356133,0.122347706,1.014477605,-0.046520016,0.606135806,1.203972803,0.213574099,2.397895277,0.587786666,-4.111527252,5.091620065,-12.07855365,5.091620065,-6.430735695,-6.442358188,1.180897932,1.045389789,0.890630066,0.743578173,0.903278957,1.249248951,2.31637127,1.945754885,0.291985706,-0.52776689,3.799796816,-0.275159971,NA,NA,NA,NA,0.693147182
1620,FEMALE,1,0.844005574,1.633721695,3.048356133,1.074473797,1.633721695,-4.59511985,-0.405465108,1.945910149,0.051293295,1.763588596,1.098612289,16.11809555,-16.11809555,-4.111527252,-1.642454846,5.091620065,-16.11809555,-2.739820362,0.740520501,1.025359317,1.245245192,1.346933556,2.015122947,1.526474897,3.799796816,2.238059399,2.385736439,3.778654106,3.778654106,2.427877964,NA,NA,NA,3.106649875,NA
1621,FEMALE,1,1.633721695,3.106649875,3.106649875,1.626949797,1.544829224,3.106649875,16.11809555,1.897119981,2.442347035,0.211309094,2.862200882,16.11809555,-4.545570635,0.385711785,5.091620065,-5.567803011,5.091620065,5.091620065,1.356857411,1.562084858,1.831646542,1.012376753,1.503459913,0.687964452,2.427877964,3.80666251,1.639133976,3.799796816,2.385736439,3.778654106,NA,NA,NA,NA,16.11809555
1622,FEMALE,1,-0.794298141,-0.661580961,3.106649875,-4.59511985,1.544829224,3.106649875,-0.993251774,-16.11809555,0.496436888,-0.109199291,-0.798507694,-0.223143553,-16.11809555,-16.11809555,5.091620065,-7.225856816,-6.889234178,-16.11809555,0.119863134,-16.11809555,-0.066648564,-16.11809555,0.045317922,-16.11809555,1.059389057,1.043927185,0.685219665,-4.59511985,-0.875445281,1.134904646,NA,NA,-16.11809555,NA,NA
1623,MALE,0,1.544829224,0.112267129,-0.027409924,1.074473797,1.364739013,0.112267129,0.271933717,2.77258873,-1.189584069,16.11809555,1.021651249,-0.287682071,5.091620065,-16.11809555,-16.11809555,5.091620065,-16.11809555,-10.62090303,1.564672596,1.896432765,1.765934167,2.659372353,1.548609433,1.597810523,1.147315951,-0.288370759,1.664733708,0.970335585,-0.045678185,0.685219665,NA,NA,NA,NA,NA
1624,MALE,0,1.544829224,-0.661580961,-2.232553319,3.106649875,3.048356133,-0.027409924,0.083381608,0.693147182,2.120263538,1.25276297,1.386294361,1.60943791,1.206474872,-16.11809555,5.091620065,-16.11809555,-16.11809555,-16.11809555,1.500164181,0.338143634,0.463599473,0.77127603,1.390861042,1.540696142,2.385736439,1.913607406,0.6211273,3.778654106,1.945754885,-0.308666448,NA,NA,NA,-1.662705194,NA
1625,FEMALE,1,3.048356133,1.633721695,1.626949797,1.544829224,3.106649875,3.048356133,1.131402112,2.944438979,2.351375254,16.11809555,2.833213336,2.77258873,5.091620065,5.091620065,5.091620065,5.091620065,5.091620065,5.091620065,-16.11809555,16.11809555,-16.11809555,2.924819766,4.124610618,16.11809555,2.427877964,1.059389057,3.799796816,1.945754885,3.741447316,2.427877964,NA,NA,5.091620065,NA,NA
1626,MALE,0,1.074473797,3.048356133,1.544829224,1.626949797,1.633721695,1.544829224,1.945910149,16.11809555,1.916922614,16.11809555,1.909542505,16.11809555,5.091620065,5.091620065,5.091620065,2.325697256,5.091620065,-8.778403944,3.034395923,2.07009088,2.261320499,2.275718252,-16.11809555,1.701133779,2.427877964,3.741447316,1.966990419,1.913607406,2.238059399,2.431618334,NA,NA,5.091620065,NA,NA
1627,MALE,0,3.106649875,3.048356133,1.633721695,1.633721695,0.61173156,1.633721695,16.11809555,1.435084527,2.140066162,2.028148245,2.442347035,1.167605158,5.091620065,-12.41186349,-0.007528512,5.091620065,-12.08384936,1.914683393,3.51454043,2.078234774,2.67741039,2.196365672,1.959273177,2.523644434,2.431618334,0.291985706,1.945754885,1.157452787,3.799796816,3.684604335,NA,NA,5.091620065,NA,NA
1628,FEMALE,1,3.048356133,0.112267129,-0.765065957,1.626949797,3.048356133,1.633721695,1.909542505,1.658228077,2.803360384,2.197224577,0.993251774,0.659245628,-0.96760759,0.201535949,5.091620065,5.091620065,-1.961044834,5.091620065,16.11809555,16.11809555,4.254323345,2.163560377,-16.11809555,2.690623758,0.685219665,2.385736439,3.741447316,1.059389057,1.115831854,3.684604335,NA,NA,NA,3.048356133,NA
1629,FEMALE,1,1.633721695,-4.59511985,3.106649875,3.106649875,-0.027409924,-0.765065957,0.451985123,-0.182321555,1.466337069,-0.06453852,-1.791759468,-0.175890666,5.091620065,5.091620065,-16.11809555,-16.11809555,-16.11809555,-16.11809555,0.04749048,0.744250425,-0.04265361,-0.076025209,0.780242278,-0.262812909,1.664733708,1.857284326,-0.725937001,-2.398977939,-0.288370759,-0.275159971,NA,-0.523708787,NA,3.048356133,NA
1630,FEMALE,1,1.544829224,-0.765065957,0.61173156,1.626949797,0.112267129,1.626949797,-1.665007764,-0.405465108,1.427116356,0.91629073,0.238411024,1.575536364,5.091620065,-16.11809555,5.091620065,-6.264971903,-15.5083299,-8.138464713,2.287703798,2.380299435,1.794437371,1.595819676,1.210637178,1.764102779,2.408079255,0.685219665,2.41845565,2.128800395,3.778654106,3.80666251,NA,1.037492833,5.091620065,NA,NA
1631,FEMALE,1,-0.027409924,3.106649875,3.106649875,1.626949797,-0.027409924,3.106649875,-0.367724781,1.049822126,1.049822126,16.11809555,1.193922466,2.058388134,-16.11809555,-11.42673687,5.091620065,-9.262591948,5.091620065,5.091620065,1.106142425,1.251861139,1.274027858,1.237036466,1.20706955,0.698066667,1.553962935,-0.143806913,0.338788129,3.684604335,3.684604335,2.431618334,NA,NA,NA,1.364739013,NA
1632,MALE,0,0.844005574,-0.027409924,1.364739013,-2.232553319,1.544829224,-0.765065957,-0.897941594,0.236388776,0,-0.693147182,0.84729786,1.757857914,5.091620065,-2.133351871,-10.62090303,-15.84046378,-16.11809555,-16.11809555,0.762890655,0.74575005,0.477786898,0.175643519,1.72899487,0.928690762,0.624626865,2.427877964,1.157452787,2.408079255,0.646559755,-0.288370759,NA,NA,5.091620065,NA,NA
1633,FEMALE,1,3.106649875,3.048356133,3.106649875,1.364739013,3.048356133,3.106649875,16.11809555,0.659245628,1.945910149,1.504077396,2.67414865,0.810930215,0.121168314,5.091620065,5.091620065,5.091620065,5.091620065,1.814246546,2.591773935,2.752851589,2.342760804,3.660872939,3.330063136,2.540447128,3.741447316,2.41845565,3.799796816,2.238059399,1.949819951,3.799796816,NA,NA,NA,3.106649875,NA
1634,FEMALE,1,0.112267129,1.074473797,-1.662705194,3.048356133,1.633721695,1.633721695,2.639057324,0.236388776,0,1.945910149,3.020424884,0.336472235,5.091620065,-16.11809555,-16.11809555,-3.308535394,5.091620065,5.091620065,1.019605451,1.04692874,1.584687647,1.071529934,0.873346117,1.017495155,1.363904398,1.387742165,1.111619656,2.371622852,2.431618334,3.778654106,NA,NA,5.091620065,NA,NA
1635,FEMALE,1,1.633721695,0.468271635,3.048356133,-0.765065957,0.468271635,0.468271635,0.810930215,0.117783037,16.11809555,0.054067223,0,16.11809555,-4.111527252,-0.778279498,-16.11809555,-16.11809555,-0.246892175,0.385711785,1.097886479,1.941227197,1.600006281,1.310534355,1.038978247,-16.11809555,2.427877964,1.650158167,-0.37249614,-0.386259306,0.970335585,1.967645716,NA,NA,NA,NA,-1.519825757
1636,MALE,0,-4.59511985,-0.027409924,1.014477605,1.014477605,1.626949797,1.633721695,1.349926717,0.204794412,1.897119981,-0.405465108,2.120263538,0.245122459,5.091620065,-16.11809555,-16.11809555,-16.11809555,-15.84046378,5.091620065,-16.11809555,1.218341395,2.245028348,0.501026218,1.961149917,0.874508966,3.778654106,2.427877964,1.363904398,1.475518862,-1.212834846,-3.437017922,0.792001287,-16.11809555,NA,NA,NA
1637,FEMALE,1,1.544829224,0.112267129,0.112267129,-0.765065957,3.048356133,3.106649875,2.484906649,1.749199856,16.11809555,-0.435318071,0.424883195,0.223143553,5.091620065,-7.816170915,5.091620065,-16.11809555,-16.11809555,-13.33927477,0.662472227,0.946200538,1.575316246,1.419695424,1.462730949,1.217984004,0.016216107,-0.139141906,2.408079255,1.650158167,0.338788129,0.92298659,1.387316525,NA,NA,NA,NA
1638,MALE,0,3.106649875,1.633721695,1.364739013,3.106649875,1.014477605,0.122347706,-0.057158413,0.810930215,-0.875468738,-0.348306696,-0.887303193,-1.757857914,5.091620065,-9.575554288,-16.11809555,-12.89921733,-16.11809555,-4.448107309,1.245214459,-0.153241767,0.329075341,2.896555115,1.970152768,1.026161922,1.967645716,3.799796816,1.945754885,0.980829247,1.553962935,0.563185562,0.468760105,NA,NA,NA,NA
1639,FEMALE,1,1.626949797,1.626949797,-0.661580961,1.544829224,3.048356133,1.544829224,0.45953233,0.84729786,1.981001471,0.836248026,1.349926717,2.484906649,5.091620065,1.000495914,-9.822775448,-8.152262036,5.091620065,5.091620065,1.626179084,2.068055557,2.407740221,1.135127526,0.840626478,2.042772525,1.059389057,0.146949427,2.238059399,2.41845565,3.778654106,2.431618334,NA,NA,-14.66180849,NA,NA
1640,MALE,0,3.106649875,1.626949797,3.106649875,1.626949797,3.106649875,3.048356133,1.992430165,16.11809555,16.11809555,1.25276297,1.272965676,1.860752337,-3.069887338,-1.568751192,5.091620065,5.091620065,2.097463676,5.091620065,2.41523501,1.548758491,1.5124657,1.661208745,1.199641634,3.169652468,1.913607406,1.967645716,2.41845565,3.80666251,3.684604335,1.553962935,NA,1.531247452,5.091620065,NA,NA
1641,FEMALE,1,1.544829224,-4.59511985,0.844005574,3.048356133,0.112267129,1.626949797,16.11809555,1.01160091,1.558144621,0.597836999,-0.446287104,1.098612289,-9.488656695,5.091620065,5.091620065,-0.298988972,5.091620065,5.091620065,1.111649187,1.625835274,0.295521893,0.341729599,0.799775685,1.477245333,2.385736439,2.41845565,0.685219665,2.431618334,2.427877964,2.128800395,2.385736439,NA,NA,NA,NA
1642,MALE,0,0.112267129,1.626949797,0.112267129,-0.765065957,1.014477605,0.112267129,0.543615446,16.11809555,0.322773392,-0.632522557,0.100083459,0.587786666,5.091620065,-4.111527252,5.091620065,-11.95920617,-2.739820362,-3.494259165,1.74271262,1.356468065,0.819864682,1.753116463,1.35585529,1.850218795,0.489480085,0.216683467,-0.364017668,0.970335585,0.970335585,0.685219665,NA,NA,-4.46425192,NA,NA
1643,FEMALE,1,1.074473797,-0.661580961,-2.232553319,3.106649875,0.112267129,1.633721695,1.056052675,1.232143679,-2.970414461,0.485507816,-0.965080896,1.280933848,5.091620065,-16.11809555,-16.11809555,-13.78595073,0.486055862,-8.343001856,0.3624804,1.237908089,0.961280364,0.896907065,1.801245834,1.348866769,2.41845565,0.162611174,0.58627419,-0.55930925,-4.59511985,3.741447316,NA,NA,NA,3.048356133,NA
1644,MALE,0,-0.765065957,0.112267129,1.626949797,0.112267129,1.074473797,-0.661580961,1.648658622,0.251314428,2.740840017,0.753771802,1.299282986,0.274436845,-16.11809555,5.091620065,0.7090427,-13.64155606,5.091620065,-16.11809555,-16.11809555,1.13552609,0.851361819,0.718400441,4.062214827,2.043633107,0.022671467,2.31637127,0.146949427,1.949819951,2.41845565,0.970335585,NA,NA,NA,1.633721695,NA
1645,MALE,0,-1.347429542,1.364739013,-4.59511985,0.468271635,0.468271635,1.074473797,0.204794412,0.693147182,0.223143553,1.056052675,0.980829252,0.154150678,-4.111527252,-9.905439654,5.091620065,4.755039962,-16.11809555,5.091620065,0.575560231,0.857571914,0.979230616,0.901649907,0.581454508,-16.11809555,1.776866648,0.864393426,0.941814583,0.468760105,0.146949427,-0.941868504,NA,NA,NA,1.364739013,NA
1646,FEMALE,1,-1.662705194,-0.765065957,3.106649875,3.106649875,1.014477605,1.626949797,1.290984178,1.897119981,-0.356674943,2.302585092,2.335374917,0.737598942,2.419567531,5.091620065,-16.11809555,5.091620065,-3.222661203,5.091620065,1.288292377,1.730291379,2.165735591,1.650928357,0.935191148,1.332762963,-2.052568984,-0.277025209,0.489480085,3.741447316,1.913607406,2.41845565,NA,NA,NA,-4.59511985,NA
1647,FEMALE,1,1.014477605,0.122347706,1.626949797,-0.027409924,1.014477605,1.544829224,2.740840017,2.833213336,1.945910149,0.424883195,1.349926717,3.135494208,-6.626700583,5.091620065,-2.472849333,-3.494259165,5.091620065,5.091620065,1.172660894,1.911897303,1.213053955,0.710593643,1.698886558,2.947283227,1.043927185,2.41845565,2.31637127,-0.591176902,2.31637127,2.385736439,NA,2.058758138,NA,0.61173156,NA
1648,FEMALE,1,-0.661580961,1.626949797,1.014477605,1.633721695,3.106649875,1.633721695,0.405465108,2.730029104,16.11809555,2.120263538,-16.11809555,16.11809555,-0.007528512,-11.5189336,1.914683393,5.091620065,5.091620065,-9.239672078,1.568283381,1.623381891,1.291100607,1.288494685,1.86187409,1.440257231,3.778654106,3.80666251,1.776866648,3.80666251,2.385736439,1.966990419,NA,NA,NA,-0.661580961,NA
1649,FEMALE,1,1.626949797,1.633721695,0.61173156,1.633721695,3.106649875,1.074473797,1.704748091,0.223143553,-0.62415431,0.251314428,0.485507816,-0.635988767,5.091620065,-1.387033563,2.097463676,5.091620065,-2.876991067,-4.852248959,0.392303858,0.814342702,1.247708295,0.701373268,0.686957033,0.96866846,-0.875445281,0.338788129,3.778654106,2.41845565,2.371622852,3.799796816,1.059389057,NA,NA,NA,NA
1650,FEMALE,1,1.074473797,0.112267129,-4.59511985,0.122347706,-0.572122905,-0.222130243,0.310154929,0,1.60943791,0,-0.646627165,0.955511444,-0.13504405,5.091620065,1.666102199,2.131698713,5.091620065,5.091620065,-0.012998047,0.837396682,0.486199255,1.175183448,0.954412639,0.902012089,-0.853063484,1.059389057,1.776866648,2.41845565,1.506041471,2.41845565,NA,NA,NA,NA,1.021651249
1651,MALE,0,1.014477605,1.544829224,3.106649875,-0.027409924,1.633721695,3.048356133,16.11809555,16.11809555,16.11809555,0.864997439,3.238678454,1.648658622,-5.897345315,1.093544323,2.369787836,5.091620065,5.091620065,1.598202709,1.399128461,1.555914671,1.189850963,1.721502433,1.17246936,1.058324715,0.108669266,1.607331963,1.650158167,2.41845565,3.799796816,3.778654106,NA,NA,NA,3.106649875,NA
1652,FEMALE,1,0.844005574,3.048356133,3.106649875,3.048356133,1.364739013,1.364739013,16.11809555,1.981001471,2.484906649,3.17805383,16.11809555,2.268683541,5.091620065,5.091620065,5.091620065,5.091620065,5.091620065,5.091620065,2.967073128,0.80783943,1.946235949,2.392082609,2.504655098,1.379546853,3.741447316,3.741447316,3.80666251,3.80666251,3.741447316,3.80666251,3.80666251,NA,NA,NA,NA
1653,FEMALE,1,0.470119715,-0.222130243,1.014477605,0.122347706,0.844005574,0.468271635,16.11809555,1.648658622,2.233592216,1.540445043,0.955511444,3.555348053,5.091620065,5.091620065,5.091620065,5.091620065,5.091620065,5.091620065,2.02670971,3.68153027,1.846542308,2.719390583,1.904664981,2.195797337,1.207564456,0.162611174,0.445850002,-2.897951373,0.971707596,0.162611174,NA,NA,NA,1.364739013,NA
1654,FEMALE,1,-0.572122905,3.106649875,1.544829224,-0.027409924,-0.661580961,0.122347706,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,2.545389057,5.091620065,-16.11809555,5.091620065,-6.390984184,-5.757575623,1.132692022,0.493111913,0.598621422,0.817947238,0.733577492,1.318689267,2.431618334,-0.002606493,0.606516103,1.967645716,3.741447316,1.966990419,0.340255798,0.900488022,NA,NA,NA
1655,FEMALE,1,1.074473797,1.633721695,0.61173156,3.106649875,3.048356133,3.106649875,1.466337069,-0.048790164,16.11809555,0.559615786,16.11809555,16.11809555,1.151495527,0.899237352,5.091620065,0.314736709,5.091620065,5.091620065,1.874110669,0.62839566,2.010991747,1.571809417,1.755821111,1.701175771,2.31637127,2.431618334,3.684604335,0.685219665,3.684604335,2.31637127,0.291985706,NA,NA,NA,NA
1656,FEMALE,1,-1.68674975,1.074473797,1.626949797,-0.027409924,0.112267129,0.112267129,0.769133086,1.01160091,16.11809555,0.162518931,0.875468738,-0.251314428,5.091620065,-16.11809555,-16.11809555,5.091620065,-16.11809555,5.091620065,1.293824411,1.380183011,0.619861143,0.758746198,1.062846666,1.252619397,0.331421034,-0.000648312,0.022671467,3.684604335,0.489480085,1.553962935,NA,NA,NA,1.364739013,NA
1657,MALE,0,3.106649875,1.544829224,3.048356133,1.364739013,3.106649875,3.048356133,16.11809555,1.791759468,16.11809555,16.11809555,16.11809555,16.11809555,-2.533882578,0.788631846,5.091620065,1.524398915,5.091620065,1.866227017,5.174166957,2.351051008,3.365469622,3.586985335,2.548206436,3.402077941,1.913607406,3.799796816,3.684604335,2.427877964,2.427877964,3.778654106,NA,NA,2.337108937,NA,NA
1658,FEMALE,1,0.112267129,1.544829224,1.364739013,0.112267129,-1.68674975,1.633721695,1.832581468,0.826678574,16.11809555,2.662587832,1.131402112,2.662587832,5.091620065,-15.14731647,5.091620065,-1.352074392,-10.87632974,5.091620065,1.310402925,2.358225307,1.63945327,3.242667642,2.094667524,2.806648074,1.150654063,2.128800395,1.949819951,0.174353384,2.408079255,0.216683467,NA,NA,NA,NA,0.737598942
1659,MALE,0,-0.765065957,1.544829224,3.048356133,1.544829224,-4.59511985,1.544829224,1.845826694,0.559615786,0,-0.441832752,1.568615919,0.451985123,-11.5189336,5.091620065,-3.559241203,-0.778279498,5.091620065,-16.11809555,2.226640441,1.977474427,1.537074232,1.345915847,1.574810612,1.798926218,3.778654106,-0.000648312,2.385736439,2.408079255,2.41845565,1.607331963,NA,NA,NA,3.048356133,NA
1660,FEMALE,1,-1.68674975,3.106649875,-1.68674975,-1.662705194,3.048356133,0.112267129,1.838279485,0.757685702,0.45953233,2.014903019,-0.310154929,1.386294361,5.091620065,5.091620065,-15.33419389,-16.11809555,-1.97903485,5.091620065,1.543517869,-16.11809555,-16.11809555,-16.11809555,0.949718999,0.769126302,0.291985706,1.363904398,2.427877964,0.6211273,-0.241589478,2.41845565,2.371622852,1.374290668,NA,NA,NA
1661,FEMALE,1,-0.794298141,3.048356133,1.014477605,-4.59511985,1.014477605,1.544829224,-0.336472235,-0.84729786,1.435084527,-0.485507816,-1.223775433,0.944461609,-16.11809555,-16.11809555,-16.11809555,-16.11809555,2.12667258,5.091620065,1.23426359,0.81376585,0.963153721,-16.11809555,0.840516269,0.597259238,1.664733708,1.162261454,-4.59511985,-0.287299612,-1.623185327,0.6211273,NA,NA,NA,0.122347706,NA
1662,FEMALE,1,0.844005574,0.61173156,0.61173156,-4.59511985,-4.59511985,-1.68674975,0.348306696,-0.836248026,0,0.057158413,-0.546543705,-0.606135806,-16.11809555,-8.925028421,-10.28325071,5.091620065,-16.11809555,-16.11809555,1.319966993,0.926246177,1.61916066,2.021262643,2.035400376,0.871480337,-2.222380223,2.31637127,-1.265115433,0.108669266,0.246330594,0.108669266,NA,1.514377478,-16.11809555,NA,NA
1663,MALE,0,0.112267129,0.844005574,1.364739013,1.633721695,1.544829224,3.048356133,1.349926717,-0.040821996,0.663294217,-0.31365756,16.11809555,0.893817874,5.091620065,-16.11809555,5.091620065,1.598202709,1.728778654,1.308387803,1.686348794,0.684276506,1.437796675,1.762691834,1.261804186,1.463396402,3.741447316,2.238059399,1.157452787,0.970335585,2.238059399,3.741447316,NA,NA,5.091620065,NA,NA
1664,FEMALE,1,3.048356133,1.544829224,3.048356133,1.544829224,1.626949797,1.633721695,1.749199856,2.251291801,0,0.80234647,16.11809555,16.11809555,0.749459062,-0.801477229,0.851308299,4.755039962,5.091620065,-2.136269338,1.738596287,1.728998175,1.42185475,1.603552389,1.309013399,1.395492544,1.650158167,1.162261454,1.387316525,1.967645716,1.945754885,3.684604335,NA,NA,NA,NA,1.25276297
1665,FEMALE,1,-0.027409924,-0.027409924,1.364739013,1.014477605,1.544829224,-0.027409924,3.555348053,-0.182321555,0.322773392,1.435084527,16.11809555,0.628608659,5.091620065,-16.11809555,5.091620065,5.091620065,-2.018183264,-5.963331699,1.306588515,1.210636223,1.49828827,1.838809971,1.148870874,-16.11809555,3.778654106,0.685219665,1.387316525,-4.59511985,1.059389057,0.685219665,NA,1.351500351,NA,NA,2.525728645
1666,MALE,0,1.633721695,1.633721695,1.074473797,3.106649875,1.626949797,3.048356133,2.484906649,1.386294361,2.77258873,1.550597412,-0.162518931,0.753771802,5.091620065,-16.11809555,5.091620065,-10.51964669,5.091620065,-4.71867623,1.711547204,1.073983179,0.634789102,1.888791108,1.800562039,1.224628371,-0.32244538,2.427877964,0.216683467,3.741447316,1.134904646,3.778654106,NA,NA,NA,0.61173156,NA
1667,FEMALE,1,3.048356133,1.014477605,-0.027409924,3.106649875,0.112267129,-4.59511985,-0.379489622,0.044451762,-0.143100845,1.098612289,-0.78845736,1.01160091,-9.10586935,-16.11809555,5.091620065,5.091620065,-16.11809555,5.091620065,1.217827416,0.817246311,1.421946967,-16.11809555,1.279031933,1.594006813,-0.593499718,-0.002606493,1.966990419,1.949819951,1.147315951,1.363904398,NA,NA,NA,NA,NA
1668,MALE,0,1.074473797,-0.661580961,-1.68674975,3.048356133,3.106649875,1.014477605,0,0.236388776,-0.693147182,-0.080042708,0,0.762140053,-16.11809555,5.091620065,1.758343023,-16.11809555,5.091620065,-3.893667956,1.29402593,0.156754437,0.428311219,1.284993579,0.574396056,1.422545472,2.238059399,2.427877964,0.489480085,0.678415044,2.431618334,0.331421034,NA,NA,NA,1.364739013,NA
1669,FEMALE,1,-4.59511985,0.61173156,-0.794298141,1.364739013,-4.59511985,-0.027409924,-1.25276297,1.504077396,2.67414865,-0.262364263,0,-0.051293295,5.091620065,-16.11809555,-9.239672078,5.091620065,-9.262591948,5.091620065,1.038800347,0.552674454,16.11809555,2.628151149,1.755655501,5.34142771,-0.011754879,-0.61125256,-4.02731645,1.607331963,0.692502163,-1.37077338,NA,NA,-6.290120783,NA,NA
1670,FEMALE,1,0.104645755,-0.661580961,1.544829224,-4.59511985,0.468271635,0.122347706,0.328504068,1.435084527,-0.271933717,-0.836248026,1.28785429,-0.864997439,5.091620065,5.091620065,-16.11809555,-5.757575623,-16.11809555,5.091620065,0.600012067,0.839969147,0.948665311,-0.102028316,0.805655164,NA,1.36482544,-2.164608437,-0.896181028,0.101816807,1.150654063,-4.59511985,NA,NA,NA,NA,NA
1671,FEMALE,1,-4.59511985,-1.68674975,-0.794298141,-0.765065957,-1.662705194,-1.68674975,-1.386294361,-2.917770738,0.367724781,0.470003628,-3.737669616,-0.139761943,-4.852248959,-16.11809555,-9.239672078,-8.679542106,-3.222661203,-8.685442829,0.240742315,0.326780039,0.343910318,0.719315129,-0.014566482,0.891140487,1.664733708,1.776866648,-1.265115433,-4.59511985,-1.37077338,-0.139141906,NA,NA,-16.11809555,NA,NA
1672,MALE,0,0.844005574,3.106649875,1.633721695,0.470119715,0.468271635,-2.662899943,1.466337069,-1.098612289,0.747214404,-0.287682071,-0.042559615,-2.995732265,-16.11809555,-3.222661203,-0.584280951,-16.11809555,-7.331748993,-16.11809555,1.052221318,-0.179706671,-0.275647903,1.353772154,-0.23714724,-0.08365621,3.741447316,0.248273671,0.445850002,0.864393426,-4.59511985,1.553962935,2.128800395,0.035634486,NA,NA,NA
1673,MALE,0,1.544829224,-0.027409924,3.048356133,-1.68674975,1.633721695,1.544829224,0.462623523,16.11809555,2.564949364,0.318453729,16.11809555,1.637608787,-16.11809555,5.091620065,5.091620065,5.091620065,4.755039962,5.091620065,1.242545784,1.302838629,1.004874697,1.192935433,1.469418692,1.316878083,2.41845565,2.431618334,3.684604335,2.431618334,1.363904398,3.684604335,NA,NA,NA,NA,1.526056301
1674,MALE,0,1.626949797,0.61173156,-0.027409924,1.074473797,3.106649875,1.364739013,0.737598942,1.60943791,16.11809555,1.236762627,1.519825757,0.570544859,-16.11809555,-5.506281094,5.091620065,1.632845303,5.091620065,-7.390024344,0.561424842,1.417015121,0.91986532,2.376818519,1.673464692,1.282735016,2.238059399,2.431618334,3.741447316,2.427877964,2.31637127,2.427877964,NA,NA,-16.11809555,NA,NA
1675,MALE,0,-0.661580961,3.048356133,1.633721695,3.106649875,3.106649875,-0.661580961,2.120263538,16.11809555,0.146603475,1.343734745,-0.476924074,0.048790164,5.091620065,-14.6140178,-16.11809555,2.427057428,5.091620065,-3.222661203,1.553549369,1.295006579,1.546085154,-16.11809555,2.010933256,1.413116035,3.684604335,1.949819951,1.115831854,2.427877964,1.945754885,2.238059399,3.741447316,NA,NA,NA,NA
1676,MALE,0,-0.661580961,3.048356133,1.626949797,-0.765065957,-0.765065957,-0.765065957,0.91629073,0.559615786,0.057158413,-0.211309094,-1.887069652,NA,5.091620065,-16.11809555,5.091620065,-16.0504369,-16.11809555,-16.11809555,0.555183347,0.59512051,1.08722385,1.345871266,1.614888987,0.634463998,2.238059399,-1.36104721,2.408079255,1.147315951,-0.241589478,-1.577987888,NA,NA,NA,NA,NA
1677,MALE,0,1.626949797,0.61173156,3.106649875,-0.027409924,3.106649875,1.626949797,2.639057324,0.071458965,1.098612289,1.60943791,0.993251774,1.358123481,5.091620065,-16.11809555,-9.318950085,5.091620065,-15.84046378,5.091620065,0.674831427,1.22780294,1.11194192,1.493447262,-16.11809555,0.839108307,1.913607406,1.650158167,3.684604335,2.371622852,3.80666251,3.778654106,NA,NA,NA,NA,NA
1678,FEMALE,1,1.544829224,1.633721695,1.633721695,0.112267129,1.544829224,3.048356133,-0.298492988,0.287682071,1.757857914,2.036881931,2.602689689,0.182321555,3.002404878,-13.29671508,1.890872935,0.967707429,4.755039962,-6.580599772,0.567716961,1.087143938,0.974302047,-16.11809555,0.534159896,0.401566932,2.431618334,0.489480085,1.639133976,-0.000648312,0.338788129,1.857284326,NA,NA,NA,NA,1.335001069
